id,date,store_nbr,family,sales,onpromotion,city,state,holiday_type,cluster,daily_oil_prices,store_type,locale,locale_name,description,transferred,transactions,day_of_week,week_of_year,month,year,is_weekend
1454,1/1/2013,5,BEAUTY,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1455,1/1/2013,5,BEVERAGES,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1456,1/1/2013,5,BOOKS,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1457,1/1/2013,5,BREAD/BAKERY,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1458,1/1/2013,5,CELEBRATION,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1459,1/1/2013,5,CLEANING,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1460,1/1/2013,5,DAIRY,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1461,1/1/2013,5,DELI,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1462,1/1/2013,5,EGGS,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1463,1/1/2013,5,FROZEN FOODS,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1464,1/1/2013,5,GROCERY I,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1465,1/1/2013,5,GROCERY II,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1466,1/1/2013,5,HARDWARE,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1467,1/1/2013,5,HOME AND KITCHEN I,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1468,1/1/2013,5,HOME AND KITCHEN II,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1469,1/1/2013,5,HOME APPLIANCES,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1470,1/1/2013,5,HOME CARE,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1471,1/1/2013,5,LADIESWEAR,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1472,1/1/2013,5,LAWN AND GARDEN,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1473,1/1/2013,5,LINGERIE,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1474,1/1/2013,5,"LIQUOR,WINE,BEER",0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1475,1/1/2013,5,MAGAZINES,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1476,1/1/2013,5,MEATS,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1477,1/1/2013,5,PERSONAL CARE,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1478,1/1/2013,5,PET SUPPLIES,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1479,1/1/2013,5,PLAYERS AND ELECTRONICS,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1480,1/1/2013,5,POULTRY,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1481,1/1/2013,5,PREPARED FOODS,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1482,1/1/2013,5,PRODUCE,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1483,1/1/2013,5,SCHOOL AND OFFICE SUPPLIES,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1484,1/1/2013,5,SEAFOOD,0,0,Santo Domingo,Santo Domingo de los Tsachilas,D,4,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1485,1/1/2013,50,AUTOMOTIVE,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1486,1/1/2013,50,BABY CARE,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1487,1/1/2013,50,BEAUTY,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1488,1/1/2013,50,BEVERAGES,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1489,1/1/2013,50,BOOKS,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1490,1/1/2013,50,BREAD/BAKERY,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1491,1/1/2013,50,CELEBRATION,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1492,1/1/2013,50,CLEANING,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1493,1/1/2013,50,DAIRY,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1494,1/1/2013,50,DELI,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1495,1/1/2013,50,EGGS,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1496,1/1/2013,50,FROZEN FOODS,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1497,1/1/2013,50,GROCERY I,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1498,1/1/2013,50,GROCERY II,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1499,1/1/2013,50,HARDWARE,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1500,1/1/2013,50,HOME AND KITCHEN I,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1501,1/1/2013,50,HOME AND KITCHEN II,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1502,1/1/2013,50,HOME APPLIANCES,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1503,1/1/2013,50,HOME CARE,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1504,1/1/2013,50,LADIESWEAR,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1505,1/1/2013,50,LAWN AND GARDEN,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1506,1/1/2013,50,LINGERIE,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1507,1/1/2013,50,"LIQUOR,WINE,BEER",0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1508,1/1/2013,50,MAGAZINES,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1509,1/1/2013,50,MEATS,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1510,1/1/2013,50,PERSONAL CARE,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1511,1/1/2013,50,PET SUPPLIES,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1512,1/1/2013,50,PLAYERS AND ELECTRONICS,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1513,1/1/2013,50,POULTRY,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1514,1/1/2013,50,PREPARED FOODS,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1515,1/1/2013,50,PRODUCE,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1516,1/1/2013,50,SCHOOL AND OFFICE SUPPLIES,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1517,1/1/2013,50,SEAFOOD,0,0,Ambato,Tungurahua,A,14,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1518,1/1/2013,51,AUTOMOTIVE,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1519,1/1/2013,51,BABY CARE,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1520,1/1/2013,51,BEAUTY,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1521,1/1/2013,51,BEVERAGES,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1522,1/1/2013,51,BOOKS,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1523,1/1/2013,51,BREAD/BAKERY,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1524,1/1/2013,51,CELEBRATION,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1525,1/1/2013,51,CLEANING,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1526,1/1/2013,51,DAIRY,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1527,1/1/2013,51,DELI,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1528,1/1/2013,51,EGGS,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1529,1/1/2013,51,FROZEN FOODS,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1530,1/1/2013,51,GROCERY I,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1531,1/1/2013,51,GROCERY II,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1532,1/1/2013,51,HARDWARE,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1533,1/1/2013,51,HOME AND KITCHEN I,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1534,1/1/2013,51,HOME AND KITCHEN II,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1535,1/1/2013,51,HOME APPLIANCES,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1536,1/1/2013,51,HOME CARE,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1537,1/1/2013,51,LADIESWEAR,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1538,1/1/2013,51,LAWN AND GARDEN,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1539,1/1/2013,51,LINGERIE,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1540,1/1/2013,51,"LIQUOR,WINE,BEER",0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1541,1/1/2013,51,MAGAZINES,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1542,1/1/2013,51,MEATS,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1543,1/1/2013,51,PERSONAL CARE,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1544,1/1/2013,51,PET SUPPLIES,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1545,1/1/2013,51,PLAYERS AND ELECTRONICS,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1546,1/1/2013,51,POULTRY,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1547,1/1/2013,51,PREPARED FOODS,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1548,1/1/2013,51,PRODUCE,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1549,1/1/2013,51,SCHOOL AND OFFICE SUPPLIES,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1550,1/1/2013,51,SEAFOOD,0,0,Guayaquil,Guayas,A,17,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1551,1/1/2013,52,AUTOMOTIVE,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1552,1/1/2013,52,BABY CARE,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1553,1/1/2013,52,BEAUTY,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1554,1/1/2013,52,BEVERAGES,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1555,1/1/2013,52,BOOKS,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1556,1/1/2013,52,BREAD/BAKERY,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1557,1/1/2013,52,CELEBRATION,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1558,1/1/2013,52,CLEANING,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1559,1/1/2013,52,DAIRY,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1560,1/1/2013,52,DELI,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1561,1/1/2013,52,EGGS,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1562,1/1/2013,52,FROZEN FOODS,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1563,1/1/2013,52,GROCERY I,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1564,1/1/2013,52,GROCERY II,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1565,1/1/2013,52,HARDWARE,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1566,1/1/2013,52,HOME AND KITCHEN I,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1567,1/1/2013,52,HOME AND KITCHEN II,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1568,1/1/2013,52,HOME APPLIANCES,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1569,1/1/2013,52,HOME CARE,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1570,1/1/2013,52,LADIESWEAR,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1571,1/1/2013,52,LAWN AND GARDEN,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1572,1/1/2013,52,LINGERIE,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1573,1/1/2013,52,"LIQUOR,WINE,BEER",0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1574,1/1/2013,52,MAGAZINES,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1575,1/1/2013,52,MEATS,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1576,1/1/2013,52,PERSONAL CARE,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1577,1/1/2013,52,PET SUPPLIES,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1578,1/1/2013,52,PLAYERS AND ELECTRONICS,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1579,1/1/2013,52,POULTRY,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1580,1/1/2013,52,PREPARED FOODS,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1581,1/1/2013,52,PRODUCE,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1582,1/1/2013,52,SCHOOL AND OFFICE SUPPLIES,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1583,1/1/2013,52,SEAFOOD,0,0,Manta,Manabi,A,11,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1584,1/1/2013,53,AUTOMOTIVE,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1585,1/1/2013,53,BABY CARE,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1586,1/1/2013,53,BEAUTY,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1587,1/1/2013,53,BEVERAGES,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1588,1/1/2013,53,BOOKS,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1589,1/1/2013,53,BREAD/BAKERY,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1590,1/1/2013,53,CELEBRATION,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1591,1/1/2013,53,CLEANING,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1592,1/1/2013,53,DAIRY,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1593,1/1/2013,53,DELI,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1594,1/1/2013,53,EGGS,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1595,1/1/2013,53,FROZEN FOODS,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1596,1/1/2013,53,GROCERY I,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1597,1/1/2013,53,GROCERY II,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1598,1/1/2013,53,HARDWARE,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1599,1/1/2013,53,HOME AND KITCHEN I,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1600,1/1/2013,53,HOME AND KITCHEN II,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1601,1/1/2013,53,HOME APPLIANCES,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1602,1/1/2013,53,HOME CARE,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1603,1/1/2013,53,LADIESWEAR,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1604,1/1/2013,53,LAWN AND GARDEN,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1605,1/1/2013,53,LINGERIE,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1606,1/1/2013,53,"LIQUOR,WINE,BEER",0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1607,1/1/2013,53,MAGAZINES,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1608,1/1/2013,53,MEATS,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1609,1/1/2013,53,PERSONAL CARE,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1610,1/1/2013,53,PET SUPPLIES,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1611,1/1/2013,53,PLAYERS AND ELECTRONICS,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1612,1/1/2013,53,POULTRY,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1613,1/1/2013,53,PREPARED FOODS,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
1614,1/1/2013,53,PRODUCE,0,0,Manta,Manabi,D,13,93.14,Holiday,National,Ecuador,Primer dia del ano,FALSE,0,1,1,1,2013,0
